"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.78768349832703e-14,1.2955838406061,0.645,0.251,1.70621662803518e-09,"0","FAM216A"
9.82476988957986e-14,2.3440023091557,0.327,0.059,1.90757732176083e-09,"0","VWA5B2"
1.13106051949452e-13,1.30475295527109,0.523,0.158,2.19606710465055e-09,"0","DLX2"
1.21884738629582e-13,2.57453782501924,0.28,0.039,2.36651408523196e-09,"0","HRH3"
1.4397791956245e-13,1.45333109054842,0.598,0.223,2.79547528622453e-09,"0","TRANK1"
1.55106064821837e-13,0.82378911829841,0.907,0.558,3.01153935458079e-09,"0","NPTN"
1.59129648058688e-13,0.865093841577656,0.916,0.634,3.08966124670749e-09,"0","PRKCE"
1.61989483182729e-13,0.850436757381249,0.953,0.527,3.14518780547587e-09,"0","NSG2"
1.64357888860761e-13,1.39893403588307,0.664,0.29,3.19117277012054e-09,"0","NRSN1"
1.89158127592933e-13,1.07061277186917,0.776,0.358,3.67269420534439e-09,"0","KIAA1549L"
2.09575078704e-13,1.42020000279057,0.617,0.237,4.06910972811685e-09,"0","RUSC2"
2.24139120373808e-13,1.0740405538383,0.748,0.341,4.35188516117785e-09,"0","DYNLT3"
2.30279506165257e-13,1.04169222624093,0.832,0.428,4.47110689170464e-09,"0","SLC25A12"
2.4631156374954e-13,3.27862580163884,0.318,0.065,4.78238532176106e-09,"0","KMO"
2.47388015747695e-13,1.1533219244184,0.776,0.414,4.80328571375725e-09,"0","THSD7A"
2.62584181230928e-13,1.87698843564592,0.439,0.118,5.09833446277969e-09,"0","PDE1B"
3.23815959483673e-13,1.23691468892492,0.757,0.392,6.287210669335e-09,"0","PRKAA2"
3.49678426314519e-13,2.32708243548195,0.374,0.087,6.7893563253227e-09,"0","ADRA1B"
3.80560811378201e-13,1.86946095649722,0.514,0.183,7.38896871371915e-09,"0","NPM2"
3.98181215559288e-13,1.39812276406629,0.72,0.324,7.73108648129913e-09,"0","RAPGEF4"
4.21927290248483e-13,1.11652482244266,0.71,0.31,8.19214026746455e-09,"0","TCEAL3"
4.2356854090449e-13,2.56786442507431,0.336,0.07,8.22400679020157e-09,"0","MYH7"
4.23922275943533e-13,0.755994236770642,0.944,0.676,8.23087490971963e-09,"0","ATP5IF1"
4.33043880508762e-13,1.6327070062932,0.57,0.22,8.40797998395813e-09,"0","PDE4A"
4.42924561896946e-13,2.20881343084756,0.364,0.085,8.5998232937911e-09,"0","LNP1"
4.77738657964739e-13,1.25638076324746,0.766,0.417,9.27577378304336e-09,"0","LINGO2"
4.95939491144294e-13,1.50462934604599,0.523,0.18,9.62916116005761e-09,"0","HCN1"
5.07358937298461e-13,1.70666052541152,0.495,0.155,9.85088112658693e-09,"0","EID2B"
5.20811803362685e-13,0.79525149107688,0.944,0.611,1.01120819740899e-08,"0","ABAT"
5.34611423635935e-13,0.937166581961006,0.85,0.38,1.03800154013153e-08,"0","LGI1"
5.7363582497289e-13,2.22865657576721,0.374,0.087,1.11377131776736e-08,"0","ASIC4"
5.95659547541485e-13,1.07827441190863,0.776,0.383,1.15653257750655e-08,"0","TRMT9B"
7.03767720637676e-13,1.63049281147344,0.523,0.172,1.36643540639011e-08,"0","PRRT1"
7.09207849175478e-13,1.89224043788883,0.374,0.087,1.37699795995911e-08,"0","OGDHL"
7.92514979604286e-13,1.35628967319194,0.673,0.304,1.53874708439968e-08,"0","CES4A"
7.9484016296572e-13,1.32930296608583,0.682,0.296,1.54326166041424e-08,"0","ACYP1"
8.57495604679637e-13,1.25595284582028,0.682,0.301,1.66491346604598e-08,"0","HSPA12A"
9.14760456869447e-13,2.26995997448708,0.421,0.121,1.77609890305772e-08,"0","GPR83"
9.22387047319103e-13,2.0485682600269,0.411,0.113,1.79090669107477e-08,"0","KCNAB3"
9.70780778417854e-13,0.863777270322956,0.879,0.496,1.8848679593761e-08,"0","ELAVL4"
1.05207949040729e-12,0.628225329610164,0.991,0.8,2.04271753857479e-08,"0","SYT1"
1.10677695348443e-12,1.5905263083607,0.495,0.161,2.14891813288536e-08,"0","LIN7B"
1.1390220885085e-12,1.08464945620797,0.776,0.358,2.2115252870481e-08,"0","OXCT1"
1.16348021009319e-12,1.79101038646774,0.467,0.144,2.25901317591694e-08,"0","SRRM3"
1.24446704108715e-12,1.10841957283915,0.748,0.355,2.41625720697481e-08,"0","PRKCB"
1.41553827016439e-12,1.28835723928511,0.551,0.186,2.74840910535119e-08,"0","PTPN5"
1.50581702131317e-12,2.22272545743481,0.374,0.093,2.92369432858166e-08,"0","FXYD7"
1.5172466027772e-12,1.19910745640533,0.71,0.327,2.94588600395221e-08,"0","AK5"
1.57529746811305e-12,1.13644738629383,0.757,0.372,3.05859756408829e-08,"0","CSMD1"
1.59459165434626e-12,1.06679911638487,0.72,0.344,3.0960591560787e-08,"0","EPHA6"
1.72139783071537e-12,0.995758042284404,0.636,0.256,3.34226602811696e-08,"0","SYN3"
1.72366162597684e-12,2.11397077124597,0.477,0.169,3.34666141299663e-08,"0","ZNF716"
1.77366446009032e-12,0.717850205937665,0.991,0.693,3.44374691571137e-08,"0","ANKRD26"
2.00729884612785e-12,0.689768498901565,0.972,0.67,3.89737143964184e-08,"0","PAK3"
2.02856309147024e-12,1.03987263198129,0.813,0.468,3.93865809839862e-08,"0","LZTS3"
2.03738896098984e-12,1.45196784355657,0.589,0.234,3.95579440665787e-08,"0","NR3C2"
2.30980448870098e-12,0.990489661430575,0.757,0.377,4.48471639526183e-08,"0","PLD3"
2.33591853387699e-12,2.32070244095737,0.374,0.093,4.53541942537557e-08,"0","ASIC2"
2.33781274534061e-12,1.43453309481494,0.523,0.175,4.53909722635332e-08,"0","GPR162"
2.3459722609184e-12,0.864339044208051,0.897,0.518,4.55493974179916e-08,"0","TRIM37"
2.44492762742739e-12,1.40429407814051,0.607,0.239,4.74707148141303e-08,"0","MDGA2"
2.56464273458642e-12,0.962531395585019,0.86,0.513,4.97951033347298e-08,"0","KCNAB1"
2.87746424234322e-12,0.88906161470183,0.832,0.47,5.58688457293359e-08,"0","FAIM2"
3.24588213781858e-12,1.14897382178277,0.71,0.338,6.30220475878856e-08,"0","STMN3"
3.34090188651337e-12,1.9263003796582,0.393,0.104,6.48669510285437e-08,"0","KCNN2"
3.39950039222719e-12,0.975290343750838,0.804,0.406,6.6004699615483e-08,"0","JPH4"
3.64916654580349e-12,0.684656689766441,0.944,0.656,7.08522176533205e-08,"0","NDRG4"
3.74005852007928e-12,1.08735337530446,0.738,0.386,7.26169762258593e-08,"0","CCDC136"
3.81348532785205e-12,1.52715686354537,0.495,0.166,7.40426311255754e-08,"0","CLTB"
3.82069833068622e-12,1.0331509141417,0.766,0.38,7.41826787886037e-08,"0","IFI6"
3.83201414017717e-12,0.809198216868353,0.832,0.515,7.44023865456799e-08,"0","MAF"
3.953529748802e-12,1.8871326165493,0.43,0.124,7.67617336027397e-08,"0","MYRIP"
4.00903368064497e-12,1.96604863583792,0.421,0.118,7.78393979434027e-08,"0","SLITRK3"
4.3527064553012e-12,1.16917918811565,0.589,0.231,8.45121485361282e-08,"0","CLSTN3"
4.4748868524321e-12,1.86542050369563,0.495,0.192,8.68844031268217e-08,"0","SCN7A"
4.78233898757721e-12,1.65287285127645,0.551,0.225,9.2853893782799e-08,"0","ABHD14A"
4.97359819762208e-12,1.60061746913257,0.477,0.155,9.65673826050303e-08,"0","KCNA6"
5.30167707676328e-12,1.44228648992812,0.523,0.186,1.02937362122436e-07,"0","PIN1"
5.37710542542949e-12,1.1517434771767,0.626,0.254,1.04401878940139e-07,"0","SVOP"
5.61030213591726e-12,1.77898182688276,0.477,0.161,1.0892962627097e-07,"0","ZNF385B"
5.78985031450147e-12,2.24749255112456,0.355,0.087,1.12415733706361e-07,"0","VWC2L"
6.20620207652384e-12,0.99395186740925,0.822,0.428,1.20499619517787e-07,"0","SLC35A1"
6.22943384451026e-12,0.910776572174109,0.879,0.623,1.20950687525011e-07,"0","HSPA4L"
6.24840062501671e-12,0.968097798274882,0.822,0.434,1.21318946535324e-07,"0","GNB5"
6.58541228281894e-12,1.13282517861056,0.738,0.394,1.27862364883213e-07,"0","TMEM178A"
6.71070114284678e-12,0.967965804366972,0.804,0.448,1.30294973389513e-07,"0","ATP6V1G2"
6.74770225699654e-12,1.5680576893977,0.514,0.192,1.31013387021845e-07,"0","CDK5"
7.18954698849823e-12,1.46447301714839,0.486,0.163,1.39592244328682e-07,"0","DIRAS1"
7.31465244360244e-12,2.02028563692461,0.439,0.146,1.42021291844985e-07,"0","CAMK1G"
7.40762114014732e-12,1.11554131740201,0.701,0.341,1.438263720571e-07,"0","SCAMP5"
7.5826742658555e-12,1.93431596404151,0.467,0.161,1.4722520354585e-07,"0","PTPRR"
7.73764340352727e-12,2.5042433486309,0.29,0.056,1.50234084322886e-07,"0","RPP25"
7.82923210031824e-12,2.06936411613957,0.318,0.068,1.52012370459779e-07,"0","CHRNA7"
8.03804044654138e-12,0.746471031575072,0.963,0.592,1.56066593310048e-07,"0","APP"
8.19162566411763e-12,1.05794232792262,0.701,0.33,1.59048603894508e-07,"0","ANO5"
8.40406449202415e-12,2.88783662433702,0.28,0.054,1.63173316177141e-07,"0","CORT"
8.6844633709731e-12,1.22038047918634,0.673,0.313,1.68617540810814e-07,"0","KIAA0513"
8.97174513056124e-12,0.842038096717145,0.925,0.515,1.74195403454977e-07,"0","SGIP1"
9.1151324668399e-12,1.24231851001339,0.664,0.301,1.76979411976163e-07,"0","CNTNAP4"
9.32627407281334e-12,0.799407302265919,0.907,0.577,1.81078937397744e-07,"0","GRIA1"
9.75044870566684e-12,1.70567048168885,0.477,0.161,1.89314712069227e-07,"0","KCNIP1"
1.00529145266661e-11,1.07444671406899,0.673,0.29,1.95187388449749e-07,"0","GRIP1"
1.15579314209756e-11,0.649210797881981,0.953,0.746,2.24408796469663e-07,"0","TRMT11"
1.21112785923886e-11,1.51740982332325,0.523,0.197,2.35152585149817e-07,"0","DNAAF11"
1.21714721465191e-11,0.860248028669958,0.879,0.513,2.36321303196814e-07,"0","TMEFF2"
1.26142856200711e-11,1.51132051646035,0.346,0.079,2.449189695993e-07,"0","RGS5"
1.28472809197154e-11,0.765156904924036,0.916,0.53,2.49442806337193e-07,"0","GRIN2B"
1.47397620737123e-11,0.88613332302109,0.832,0.468,2.86187220423197e-07,"0","MAST4"
1.58355738236862e-11,1.10893670613337,0.664,0.285,3.07463501360691e-07,"0","SELENOM"
1.7412656545786e-11,0.731533494834424,0.935,0.634,3.38084139492981e-07,"0","MSH2"
1.75405926670898e-11,0.992388304898457,0.71,0.321,3.40568147224216e-07,"0","ELMOD1"
1.79070724151441e-11,1.89840227570684,0.495,0.186,3.47683718012438e-07,"0","LRRC2"
1.79952472649498e-11,1.466287051135,0.57,0.237,3.49395720896266e-07,"0","CACNA1C"
1.82226687544903e-11,2.27812411110729,0.299,0.062,3.53811336537185e-07,"0","SYT3"
1.85797311613456e-11,1.94581487821158,0.374,0.101,3.60744060228686e-07,"0","ASS1"
1.91842072598491e-11,1.22430329878106,0.598,0.245,3.7248056815723e-07,"0","PCBD1"
1.93522008332074e-11,0.875574043104998,0.85,0.473,3.75742331377555e-07,"0","CISD1"
1.94065960952267e-11,1.03624200430115,0.636,0.259,3.76798469784921e-07,"0","CCDC184"
1.99568337622487e-11,1.96796482546657,0.421,0.135,3.8748188432782e-07,"0","FAM133A"
1.99631079338774e-11,1.47579492187343,0.467,0.149,3.87603703644163e-07,"0","ACTL6B"
2.1745434995392e-11,0.795664972848545,0.935,0.532,4.22209365870531e-07,"0","DKK3"
2.2625068732307e-11,2.1552925326837,0.355,0.093,4.39288334506472e-07,"0","KCTD8"
2.41921356568892e-11,1.04177490115979,0.832,0.465,4.69714505914161e-07,"0","FBLN7"
2.58051171509025e-11,2.82072975241514,0.252,0.042,5.01032154601922e-07,"0","SPMIP5"
2.68759865286048e-11,2.02124429413323,0.43,0.146,5.21824154439391e-07,"0","SVEP1"
2.77441747905242e-11,1.06437621631561,0.654,0.265,5.38680897732818e-07,"0","CPNE6"
2.81298055572613e-11,0.941977282271081,0.813,0.49,5.46168304699786e-07,"0","NR2C1"
2.83076517353089e-11,1.36909141672612,0.477,0.158,5.49621366092757e-07,"0","COPRS"
2.83864747098944e-11,2.84481518173664,0.299,0.065,5.5115179296731e-07,"0","FRMPD3"
2.98941708756411e-11,0.721348603815168,0.963,0.648,5.80425221721447e-07,"0","STXBP1"
3.04718924557497e-11,1.33918920372767,0.626,0.315,5.91642263920836e-07,"0","NRXN2"
3.11349611941959e-11,1.74297569132781,0.439,0.138,6.04516406546507e-07,"0","ADGRA1"
3.11408398367659e-11,1.00923044560604,0.738,0.358,6.04630546270646e-07,"0","ATP6AP1"
3.16777692967997e-11,0.687327949982407,0.972,0.676,6.15055568666662e-07,"0","PCLO"
3.20872588070937e-11,2.23993235916688,0.355,0.093,6.23006216998532e-07,"0","PDIA2"
3.34484579175321e-11,2.02703725218311,0.449,0.166,6.49435258926804e-07,"0","PLCXD3"
3.37003522527396e-11,1.65198970483406,0.449,0.146,6.54326039339191e-07,"0","PRKAR1B"
3.40033431987659e-11,0.91781888295892,0.907,0.546,6.60208911547239e-07,"0","KCNMA1"
3.79662209570017e-11,0.809952477682738,0.897,0.563,7.37152146101145e-07,"0","GOLGA8B"
4.04098898551982e-11,1.34046383750943,0.579,0.245,7.84598421428529e-07,"0","NEFL"
4.08070183511189e-11,0.640566727240942,0.953,0.735,7.92309068305324e-07,"0","VAMP2"
4.11674566059425e-11,0.900667365145446,0.785,0.397,7.9930733746098e-07,"0","EPB41L3"
4.12289093383011e-11,0.974889019559903,0.71,0.332,8.00500503712454e-07,"0","PARP15"
4.13915508067494e-11,1.87058478139956,0.421,0.135,8.03658350463847e-07,"0","RAB27B"
4.80588801297536e-11,0.775036231800711,0.85,0.476,9.33111216599296e-07,"0","ROBO2"
5.05816264570479e-11,0.999680737566263,0.682,0.327,9.82092859290041e-07,"0","RNF187"
5.10469564885457e-11,0.893615374217377,0.757,0.361,9.91127707181603e-07,"0","MYL6B"
5.1305369804693e-11,3.23428856701503,0.206,0.025,9.9614506012792e-07,"0","SHISA8"
5.27033875102253e-11,1.0224578990179,0.701,0.369,1.02328897189853e-06,"0","NR2F2"
5.45446963330636e-11,1.15900680897072,0.645,0.296,1.05903982400276e-06,"0","NYAP2"
5.50469908568884e-11,1.33012287567183,0.579,0.242,1.06879237447735e-06,"0","CNTNAP1"
5.71927521491491e-11,1.30960579042693,0.626,0.299,1.11045447572788e-06,"0","NAALAD2"
5.77337326129601e-11,0.982691412277845,0.701,0.369,1.12095815241323e-06,"0","HDAC6"
5.85532314828169e-11,1.02793059414117,0.692,0.327,1.13686954247037e-06,"0","MXRA7"
5.88517031819898e-11,1.32585890152234,0.654,0.344,1.14266466898151e-06,"0","FSTL5"
5.93151285479861e-11,0.560330014321228,0.972,0.718,1.1516625358877e-06,"0","AAK1"
6.03448934159145e-11,2.84699136381653,0.234,0.037,1.1716564505634e-06,"0","ACHE"
6.21721957987614e-11,1.36237665282844,0.43,0.138,1.20713535362875e-06,"0","TNFRSF25"
6.37614505393835e-11,2.26069925984018,0.327,0.082,1.23799232367267e-06,"0","PRMT8"
6.52348949182334e-11,0.867956244047523,0.794,0.397,1.26660071973242e-06,"0","CPEB3"
6.69058354422922e-11,0.888710662291862,0.785,0.408,1.29904370094755e-06,"0","ELAPOR1"
6.70720257582642e-11,1.72220505501574,0.421,0.135,1.30227045212246e-06,"0","FOXH1"
6.84968265320874e-11,0.817702990462694,0.794,0.403,1.32993438394701e-06,"0","LRRC8B"
6.85095049056865e-11,1.34382046977894,0.486,0.175,1.33018054724881e-06,"0","METAP1D"
6.9854765752175e-11,1.05363941341931,0.673,0.301,1.35630013184423e-06,"0","UNC13A"
7.13760871881042e-11,0.735384434688945,0.963,0.592,1.38583810884423e-06,"0","GPR155"
7.32647453715905e-11,0.71545288159116,0.935,0.637,1.4225082961348e-06,"0","FGF12"
7.50435109481566e-11,1.0028406743246,0.785,0.513,1.45704480856941e-06,"0","CNR1"
7.57751645380309e-11,0.904858969690683,0.766,0.423,1.47125059467041e-06,"0","FBXO9"
7.87294899645041e-11,2.19908092686721,0.327,0.082,1.52861177715081e-06,"0","GLS2"
7.95360668240781e-11,1.17373669453121,0.701,0.355,1.5442722734563e-06,"0","SPRYD4"
7.97459227927909e-11,1.85126936771922,0.449,0.155,1.54834683694483e-06,"0","CACNG3"
8.85872450903926e-11,1.62248150072781,0.458,0.163,1.72000995067506e-06,"0","ERICH3"
9.23786762483431e-11,1.23716473438635,0.738,0.397,1.79362437803783e-06,"0","BDH1"
9.66114571447434e-11,1.22458458409941,0.523,0.194,1.87580805192234e-06,"0","POLR3K"
9.70101979288146e-11,0.908732573466713,0.785,0.377,1.88355000298586e-06,"0","IL1RAPL1"
9.8099762830819e-11,1.62378811889145,0.477,0.177,1.90470499512318e-06,"0","VWA5A"
9.87863323164637e-11,1.60698404252822,0.467,0.163,1.91803542825646e-06,"0","HRH2"
1.01361313596692e-10,1.05717329319296,0.692,0.321,1.96803126479337e-06,"0","RYR2"
1.02462401585375e-10,1.29625743430296,0.579,0.276,1.98940998918165e-06,"0","C2orf74"
1.0655421618783e-10,2.80108625423041,0.243,0.042,2.06885666150292e-06,"0","CHRNA6"
1.09513318702273e-10,1.58150558030431,0.402,0.121,2.12631059592334e-06,"0","SLC29A1"
1.18038036403425e-10,1.14712464838511,0.673,0.332,2.29182651480891e-06,"0","GGA2"
1.20656886876897e-10,0.998190568155382,0.701,0.338,2.34267411560182e-06,"0","NDUFA7"
1.21493664777732e-10,1.21319200933511,0.701,0.42,2.35892099532444e-06,"0","L3MBTL4"
1.22114369911949e-10,0.713157004281449,0.907,0.49,2.37097260621041e-06,"0","ALDOC"
1.24692620034556e-10,0.78229985282099,0.785,0.425,2.42103191059094e-06,"0","BCAT1"
1.26925147749011e-10,1.39951217824582,0.551,0.239,2.4643786686948e-06,"0","PTCHD4"
1.31572562897265e-10,2.58386263903957,0.262,0.051,2.55461288121329e-06,"0","FAM43B"
1.34377515673526e-10,0.928654985067305,0.72,0.361,2.60907384431719e-06,"0","RAB6B"
1.38234316040603e-10,1.09356564657319,0.682,0.335,2.68395748024435e-06,"0","STX3"
1.40971740846876e-10,1.4985528511121,0.458,0.163,2.73710732028294e-06,"0","MAGEF1"
1.42237378432974e-10,0.974480383083992,0.72,0.363,2.76168093965463e-06,"0","SLITRK4"
1.45651195082221e-10,0.839593911935809,0.86,0.473,2.82796360371641e-06,"0","NCALD"
1.55444196616851e-10,0.868846602284913,0.813,0.397,3.01810452151277e-06,"0","ADCY2"
1.61400067530559e-10,1.60447254507563,0.449,0.161,3.13374371117334e-06,"0","FBXL13"
1.63203045144019e-10,0.71474503536987,0.935,0.575,3.16875032451626e-06,"0","ENO2"
1.73755174676355e-10,3.32111639728138,0.224,0.037,3.37363047151611e-06,"0","FGD5"
1.75819856407036e-10,0.758496128252703,0.832,0.437,3.413718331999e-06,"0","DOCK10"
1.75968217176705e-10,0.741881417938802,0.879,0.47,3.4165989047029e-06,"0","TUSC3"
1.76101256455203e-10,1.50800731225453,0.514,0.211,3.41918199533422e-06,"0","AP1G2"
1.82401768358939e-10,0.67682012931842,0.944,0.608,3.54151273445716e-06,"0","MAP1A"
1.86730483610033e-10,1.23416623096015,0.673,0.352,3.62555906977241e-06,"0","NPTXR"
1.88439600880028e-10,1.46287572953,0.467,0.169,3.65874329068661e-06,"0","MCF2"
1.89717757225647e-10,2.11055001883204,0.29,0.065,3.68355997429315e-06,"0","CYGB"
1.91884528350731e-10,1.29438097706597,0.533,0.203,3.7256300024578e-06,"0","RAP1GAP"
2.09098393825898e-10,0.863608026813492,0.86,0.507,4.05985441452364e-06,"0","GPHN"
2.20941473122977e-10,2.75151422891695,0.206,0.028,4.28979964215571e-06,"0","AKAIN1"
2.33736370129116e-10,0.946800262144916,0.72,0.383,4.53822536242691e-06,"0","NT5DC3"
2.414840371397e-10,0.937664202785967,0.72,0.355,4.68865406510441e-06,"0","HK1"
2.46828547054848e-10,0.930959678357548,0.813,0.524,4.79242306961693e-06,"0","TMEM232"
2.62409951635423e-10,0.780502459097596,0.794,0.372,5.09495162095338e-06,"0","CAMKV"
2.6574656981102e-10,0.93572040035119,0.776,0.394,5.15973539945077e-06,"0","FAM162A"
2.71265014810474e-10,2.06163745412412,0.318,0.082,5.26688152756017e-06,"0","WSCD2"
2.74735418676271e-10,2.02104894832111,0.402,0.141,5.33426288901847e-06,"0","PPARGC1B"
2.79309793856887e-10,0.923445441213762,0.766,0.406,5.42307895752532e-06,"0","ACOT7"
2.79354795510862e-10,2.01771505298534,0.308,0.076,5.4239527096389e-06,"0","ECE2"
2.94025892177366e-10,1.32467929870487,0.458,0.158,5.70880672251574e-06,"0","MICAL2"
2.95249969314677e-10,2.42671342456408,0.252,0.048,5.73257340421376e-06,"0","SLC47A1"
3.28846923054957e-10,0.688010879849782,0.953,0.682,6.38489185803505e-06,"0","CALM3"
3.41146577848898e-10,1.22993210866828,0.495,0.172,6.6237019555142e-06,"0","MRPL34"
3.45136155942191e-10,1.59010362266392,0.458,0.172,6.70116360377359e-06,"0","RASGRF2"
3.47575535139164e-10,1.93669474380414,0.336,0.093,6.748526590262e-06,"0","BAIAP3"
3.50217632021526e-10,1.22047236998564,0.486,0.183,6.79982554332996e-06,"0","KYNU"
3.61031996431143e-10,1.22072724340086,0.561,0.231,7.00979724270707e-06,"0","GRM5"
4.15552113692155e-10,1.8485856142583,0.383,0.121,8.06835983944688e-06,"0","NIPAL2"
4.24969016451029e-10,1.04187315595707,0.776,0.49,8.25119842341318e-06,"0","NDRG3"
4.2628320107498e-10,1.02947279352154,0.692,0.361,8.27671463207181e-06,"0","DGKE"
4.26731476678973e-10,1.33338660587695,0.589,0.293,8.28541835119894e-06,"0","GSAP"
4.50445471078289e-10,0.806513204546492,0.701,0.349,8.74584926645606e-06,"0","RIMS1"
4.56708597029261e-10,0.917553938564349,0.729,0.358,8.86745411992013e-06,"0","AP3M2"
4.64890224413092e-10,0.827155476487836,0.804,0.431,9.0263085972046e-06,"0","DLGAP1"
4.79529471271374e-10,1.23944104940486,0.514,0.208,9.310544214205e-06,"0","OSBPL3"
4.93282652274501e-10,1.41523762119618,0.383,0.113,9.5775759765617e-06,"0","MLXIPL"
4.94576492829344e-10,2.30333455521329,0.383,0.127,9.60269718477454e-06,"0","PRLHR"
4.99391303078685e-10,1.33465384014043,0.579,0.256,9.69618154057574e-06,"0","HLF"
5.01749961627967e-10,0.753947235903413,0.916,0.701,9.7419772549686e-06,"0","CNTN4"
5.14163678799074e-10,1.31859863764853,0.523,0.225,9.98300198756282e-06,"0","NETO1"
5.15142949176225e-10,1.069174284615,0.495,0.189,1.00020155012056e-05,"0","MSRB3"
5.16314964675688e-10,1.56592844195636,0.439,0.161,1.00247713541432e-05,"0","TMEM271"
5.24779385111357e-10,0.885323825074705,0.766,0.454,1.01891165413221e-05,"0","SYNJ1"
5.5638677398163e-10,0.817185258245446,0.841,0.524,1.08028056036273e-05,"0","CAP2"
5.6176184269347e-10,1.08151897452672,0.617,0.282,1.09071679377364e-05,"0","AFAP1"
5.67945671341277e-10,0.841326910327947,0.841,0.496,1.10272331547622e-05,"0","NEGR1"
5.7262768051905e-10,2.91736123264601,0.206,0.031,1.11181390449579e-05,"0","FAM43A"
5.79212960893964e-10,1.26917921699786,0.561,0.242,1.12459988487172e-05,"0","L3MBTL1"
5.82750647659993e-10,0.922070333488855,0.738,0.389,1.13146865749664e-05,"0","COPG2"
5.9579072981841e-10,1.85990111092523,0.327,0.087,1.15678728101542e-05,"0","HAPLN1"
6.24927108418847e-10,0.986101569414765,0.664,0.344,1.21335847370603e-05,"0","HAGH"
6.2501912886875e-10,0.976250099567294,0.72,0.355,1.21353714061157e-05,"0","ANO4"
6.2777468792111e-10,1.59887929777974,0.421,0.144,1.21888733406763e-05,"0","CD163L1"
